temperature,humidity,year,month,day_of_week,hour,quarter,is_weekend,comfort
25.118,57.059,2023,7,5,19,3,1,7
25.119,57.078,2023,7,5,19,3,1,7
25.118,56.984,2023,7,5,19,3,1,7
25.126,57.003,2023,7,5,19,3,1,7
25.132,56.982,2023,7,5,19,3,1,7
25.136,56.968,2023,7,5,19,3,1,7
25.138,57.002,2023,7,5,19,3,1,7
25.137,57.12,2023,7,5,19,3,1,7
25.139,57.233,2023,7,5,19,3,1,7
25.141,57.221,2023,7,5,19,3,1,7
25.143,57.129,2023,7,5,19,3,1,7
25.143,57.09,2023,7,5,19,3,1,7
25.141,57.072,2023,7,5,19,3,1,7
25.136,56.996,2023,7,5,19,3,1,7
25.124,56.816,2023,7,5,19,3,1,7
25.104,56.636,2023,7,5,19,3,1,7
25.093,56.501,2023,7,5,19,3,1,7
25.081,56.396,2023,7,5,19,3,1,7
25.064,56.341,2023,7,5,19,3,1,7
25.056,56.131,2023,7,5,19,3,1,7
25.052,56.053,2023,7,5,19,3,1,7
25.051,55.976,2023,7,5,19,3,1,7
25.049,55.944,2023,7,5,19,3,1,7
25.047,55.939,2023,7,5,19,3,1,7
25.046,55.952,2023,7,5,19,3,1,7
25.046,55.85,2023,7,5,19,3,1,7
25.042,55.729,2023,7,5,20,3,1,7
25.044,55.693,2023,7,5,20,3,1,7
25.045,55.611,2023,7,5,20,3,1,7
25.048,55.578,2023,7,5,20,3,1,7
25.05,55.539,2023,7,5,20,3,1,7
25.05,55.454,2023,7,5,20,3,1,7
25.051,55.427,2023,7,5,20,3,1,7
25.048,55.433,2023,7,5,20,3,1,7
25.052,55.441,2023,7,5,20,3,1,7
25.055,55.505,2023,7,5,20,3,1,7
25.058,55.556,2023,7,5,20,3,1,7
25.058,55.776,2023,7,5,20,3,1,7
25.056,55.874,2023,7,5,20,3,1,7
25.046,55.924,2023,7,5,20,3,1,7
25.032,55.94,2023,7,5,20,3,1,7
25.018,55.975,2023,7,5,20,3,1,7
24.997,55.877,2023,7,5,20,3,1,7
24.98,55.99,2023,7,5,20,3,1,7
24.964,55.981,2023,7,5,20,3,1,7
24.951,56.006,2023,7,5,20,3,1,7
24.93,56.29,2023,7,5,20,3,1,7
24.911,56.338,2023,7,5,20,3,1,7
24.894,56.351,2023,7,5,20,3,1,7
24.876,56.376,2023,7,5,20,3,1,7
24.858,56.863,2023,7,5,20,3,1,7
24.839,57.014,2023,7,5,20,3,1,7
24.826,57.056,2023,7,5,20,3,1,7
24.803,56.87,2023,7,5,20,3,1,7
24.783,56.796,2023,7,5,20,3,1,7
24.774,56.692,2023,7,5,20,3,1,8
24.763,56.645,2023,7,5,21,3,1,8
24.753,56.594,2023,7,5,21,3,1,8
24.734,56.987,2023,7,5,21,3,1,8
24.728,57.716,2023,7,5,21,3,1,8
24.736,57.776,2023,7,5,21,3,1,8
24.756,59.005,2023,7,5,21,3,1,8
24.759,58.584,2023,7,5,21,3,1,8
24.757,58.269,2023,7,5,21,3,1,8
24.749,58.132,2023,7,5,21,3,1,8
24.736,58.298,2023,7,5,21,3,1,8
24.741,58.04,2023,7,5,21,3,1,8
24.73,57.897,2023,7,5,21,3,1,8
24.735,57.723,2023,7,5,21,3,1,8
24.743,57.756,2023,7,5,21,3,1,8
24.756,57.779,2023,7,5,21,3,1,8
24.766,57.892,2023,7,5,21,3,1,8
24.775,58.057,2023,7,5,21,3,1,8
24.789,58.127,2023,7,5,21,3,1,7
24.796,58.092,2023,7,5,21,3,1,7
24.8,58.181,2023,7,5,21,3,1,7
24.804,58.153,2023,7,5,21,3,1,7
24.803,58.244,2023,7,5,21,3,1,7
24.802,58.274,2023,7,5,21,3,1,7
24.801,58.368,2023,7,5,21,3,1,7
24.801,58.549,2023,7,5,21,3,1,7
24.802,58.671,2023,7,5,21,3,1,7
24.796,58.595,2023,7,5,21,3,1,7
24.789,58.663,2023,7,5,21,3,1,7
24.788,58.773,2023,7,5,21,3,1,7
24.789,58.789,2023,7,5,21,3,1,7
24.791,58.79,2023,7,5,22,3,1,7
24.792,58.791,2023,7,5,22,3,1,7
24.787,58.791,2023,7,5,22,3,1,7
24.778,58.791,2023,7,5,22,3,1,7
24.772,58.742,2023,7,5,22,3,1,8
24.766,58.832,2023,7,5,22,3,1,8
24.765,58.909,2023,7,5,22,3,1,8
24.767,58.799,2023,7,5,22,3,1,8
24.767,58.844,2023,7,5,22,3,1,8
24.763,58.907,2023,7,5,22,3,1,8
24.763,58.919,2023,7,5,22,3,1,8
24.76,58.921,2023,7,5,22,3,1,8
24.752,58.979,2023,7,5,22,3,1,8
24.747,58.982,2023,7,5,22,3,1,8
24.742,59.007,2023,7,5,22,3,1,8
24.734,58.998,2023,7,5,22,3,1,8
24.725,58.937,2023,7,5,22,3,1,8
24.725,58.927,2023,7,5,22,3,1,8
24.724,58.945,2023,7,5,22,3,1,8
24.72,58.966,2023,7,5,22,3,1,8
24.713,59.029,2023,7,5,22,3,1,8
24.711,58.939,2023,7,5,22,3,1,8
24.708,58.927,2023,7,5,22,3,1,8
24.707,58.925,2023,7,5,22,3,1,8
24.702,58.927,2023,7,5,22,3,1,8
24.699,58.857,2023,7,5,22,3,1,8
24.699,58.91,2023,7,5,22,3,1,8
24.695,58.969,2023,7,5,22,3,1,8
24.69,59.042,2023,7,5,22,3,1,8
24.685,59.085,2023,7,5,22,3,1,8
24.682,59.075,2023,7,5,23,3,1,8
24.678,58.991,2023,7,5,23,3,1,8
24.674,58.937,2023,7,5,23,3,1,8
24.671,59.164,2023,7,5,23,3,1,8
24.664,59.173,2023,7,5,23,3,1,8
24.658,59.454,2023,7,5,23,3,1,8
24.648,59.577,2023,7,5,23,3,1,8
24.632,59.142,2023,7,5,23,3,1,8
24.613,58.538,2023,7,5,23,3,1,8
24.589,58.385,2023,7,5,23,3,1,8
24.569,58.304,2023,7,5,23,3,1,8
24.537,58.276,2023,7,5,23,3,1,8
24.507,58.27,2023,7,5,23,3,1,8
24.485,58.196,2023,7,5,23,3,1,8
24.465,58.299,2023,7,5,23,3,1,8
24.441,58.321,2023,7,5,23,3,1,8
24.426,58.402,2023,7,5,23,3,1,8
24.405,58.476,2023,7,5,23,3,1,8
24.388,58.694,2023,7,5,23,3,1,8
24.37,58.475,2023,7,5,23,3,1,8
24.349,58.27,2023,7,5,23,3,1,8
24.327,58.3,2023,7,5,23,3,1,8
24.313,58.257,2023,7,5,23,3,1,8
24.298,58.212,2023,7,5,23,3,1,8
24.275,58.191,2023,7,5,23,3,1,8
24.254,58.072,2023,7,5,23,3,1,8
24.241,57.887,2023,7,5,23,3,1,8
24.222,57.769,2023,7,5,23,3,1,8
24.201,57.704,2023,7,5,23,3,1,8
24.178,57.669,2023,7,5,23,3,1,8
24.154,57.624,2023,7,6,0,3,1,8
24.129,57.498,2023,7,6,0,3,1,8
24.103,57.455,2023,7,6,0,3,1,8
24.075,57.503,2023,7,6,0,3,1,8
24.055,57.559,2023,7,6,0,3,1,8
24.034,57.583,2023,7,6,0,3,1,8
24.02,57.629,2023,7,6,0,3,1,8
24.002,57.686,2023,7,6,0,3,1,8
23.981,57.669,2023,7,6,0,3,1,8
23.965,57.533,2023,7,6,0,3,1,8
23.947,57.475,2023,7,6,0,3,1,8
23.927,57.46,2023,7,6,0,3,1,8
23.907,57.365,2023,7,6,0,3,1,8
23.887,57.319,2023,7,6,0,3,1,8
23.87,57.318,2023,7,6,0,3,1,8
23.854,57.238,2023,7,6,0,3,1,8
23.836,57.119,2023,7,6,0,3,1,8
23.814,57.093,2023,7,6,0,3,1,8
23.792,56.924,2023,7,6,0,3,1,8
23.776,56.802,2023,7,6,0,3,1,8
23.757,56.725,2023,7,6,0,3,1,8
23.735,56.742,2023,7,6,0,3,1,8
23.715,56.752,2023,7,6,0,3,1,8
23.695,56.725,2023,7,6,0,3,1,8
23.681,56.681,2023,7,6,0,3,1,8
23.661,56.629,2023,7,6,0,3,1,9
23.651,56.6,2023,7,6,0,3,1,9
23.632,56.608,2023,7,6,0,3,1,9
23.606,56.695,2023,7,6,0,3,1,9
23.586,56.667,2023,7,6,0,3,1,9
23.569,56.632,2023,7,6,1,3,1,9
23.549,56.608,2023,7,6,1,3,1,9
23.534,56.505,2023,7,6,1,3,1,9
23.521,56.455,2023,7,6,1,3,1,9
23.503,56.367,2023,7,6,1,3,1,9
23.484,56.357,2023,7,6,1,3,1,9
23.47,56.362,2023,7,6,1,3,1,9
23.464,56.323,2023,7,6,1,3,1,9
23.452,56.246,2023,7,6,1,3,1,9
23.431,56.244,2023,7,6,1,3,1,9
23.419,56.305,2023,7,6,1,3,1,9
23.411,56.166,2023,7,6,1,3,1,9
23.401,56.114,2023,7,6,1,3,1,9
23.387,56.177,2023,7,6,1,3,1,9
23.379,56.338,2023,7,6,1,3,1,9
23.37,56.357,2023,7,6,1,3,1,9
23.36,56.179,2023,7,6,1,3,1,9
23.35,56.122,2023,7,6,1,3,1,9
23.339,56.115,2023,7,6,1,3,1,9
23.326,56.116,2023,7,6,1,3,1,9
23.315,56.115,2023,7,6,1,3,1,9
23.31,56.116,2023,7,6,1,3,1,9
23.307,56.117,2023,7,6,1,3,1,9
23.304,56.118,2023,7,6,1,3,1,9
23.287,56.119,2023,7,6,1,3,1,9
23.272,56.086,2023,7,6,1,3,1,9
23.251,56.02,2023,7,6,1,3,1,9
23.229,55.924,2023,7,6,1,3,1,9
23.205,55.878,2023,7,6,1,3,1,9
23.181,55.862,2023,7,6,1,3,1,9
23.162,55.777,2023,7,6,2,3,1,9
23.141,55.665,2023,7,6,2,3,1,9
23.122,55.626,2023,7,6,2,3,1,9
23.103,55.57,2023,7,6,2,3,1,9
23.09,55.596,2023,7,6,2,3,1,9
23.067,55.563,2023,7,6,2,3,1,9
23.047,55.603,2023,7,6,2,3,1,9
23.037,55.534,2023,7,6,2,3,1,9
23.025,55.505,2023,7,6,2,3,1,9
23.008,55.476,2023,7,6,2,3,1,9
22.995,55.35,2023,7,6,2,3,1,9
22.974,55.376,2023,7,6,2,3,1,9
22.95,55.38,2023,7,6,2,3,1,9
22.939,55.387,2023,7,6,2,3,1,9
22.93,55.301,2023,7,6,2,3,1,9
22.916,55.266,2023,7,6,2,3,1,9
22.901,55.182,2023,7,6,2,3,1,9
22.88,55.168,2023,7,6,2,3,1,9
22.861,55.141,2023,7,6,2,3,1,9
22.849,55.063,2023,7,6,2,3,1,9
22.828,55.11,2023,7,6,2,3,1,9
22.817,55.132,2023,7,6,2,3,1,9
22.802,55.055,2023,7,6,2,3,1,9
22.794,54.931,2023,7,6,2,3,1,9
22.782,54.889,2023,7,6,2,3,1,9
22.76,54.887,2023,7,6,2,3,1,9
22.739,54.962,2023,7,6,2,3,1,9
22.723,55.012,2023,7,6,2,3,1,9
22.714,55.019,2023,7,6,2,3,1,9
22.71,54.935,2023,7,6,2,3,1,9
22.685,54.901,2023,7,6,3,3,1,9
22.664,54.99,2023,7,6,3,3,1,9
22.646,55.022,2023,7,6,3,3,1,9
22.637,55.026,2023,7,6,3,3,1,9
22.63,55.025,2023,7,6,3,3,1,9
22.616,55.026,2023,7,6,3,3,1,9
22.604,54.972,2023,7,6,3,3,1,9
22.592,55.018,2023,7,6,3,3,1,9
22.577,55.006,2023,7,6,3,3,1,9
22.565,54.964,2023,7,6,3,3,1,9
22.545,55.001,2023,7,6,3,3,1,10
22.531,55.031,2023,7,6,3,3,1,10
22.522,55.035,2023,7,6,3,3,1,10
22.503,55.011,2023,7,6,3,3,1,10
22.488,55.038,2023,7,6,3,3,1,10
22.482,55.092,2023,7,6,3,3,1,10
22.476,55.16,2023,7,6,3,3,1,10
22.47,55.168,2023,7,6,3,3,1,10
22.462,55.147,2023,7,6,3,3,1,10
22.448,55.098,2023,7,6,3,3,1,10
22.434,55.09,2023,7,6,3,3,1,10
22.418,55.088,2023,7,6,3,3,1,10
22.399,55.054,2023,7,6,3,3,1,10
22.383,55.104,2023,7,6,3,3,1,10
22.376,55.166,2023,7,6,3,3,1,10
22.372,55.177,2023,7,6,3,3,1,10
22.371,55.178,2023,7,6,3,3,1,10
22.37,55.179,2023,7,6,3,3,1,10
22.373,55.174,2023,7,6,3,3,1,10
22.374,55.178,2023,7,6,3,3,1,10
22.377,55.148,2023,7,6,4,3,1,10
22.375,55.063,2023,7,6,4,3,1,10
22.37,55.044,2023,7,6,4,3,1,10
22.353,54.995,2023,7,6,4,3,1,10
22.341,54.981,2023,7,6,4,3,1,10
22.322,55.023,2023,7,6,4,3,1,10
22.303,55.055,2023,7,6,4,3,1,10
22.295,55.073,2023,7,6,4,3,1,10
22.292,55.135,2023,7,6,4,3,1,10
22.285,55.174,2023,7,6,4,3,1,10
22.288,55.142,2023,7,6,4,3,1,10
22.286,55.158,2023,7,6,4,3,1,10
22.276,55.165,2023,7,6,4,3,1,10
22.269,55.185,2023,7,6,4,3,1,10
22.267,55.149,2023,7,6,4,3,1,10
22.264,55.141,2023,7,6,4,3,1,10
22.259,55.078,2023,7,6,4,3,1,10
22.246,55.078,2023,7,6,4,3,1,10
22.227,55.185,2023,7,6,4,3,1,10
22.212,55.266,2023,7,6,4,3,1,10
22.204,55.288,2023,7,6,4,3,1,10
22.2,55.297,2023,7,6,4,3,1,10
22.188,55.299,2023,7,6,4,3,1,10
22.175,55.323,2023,7,6,4,3,1,10
22.16,55.328,2023,7,6,4,3,1,10
22.143,55.369,2023,7,6,4,3,1,10
22.133,55.428,2023,7,6,4,3,1,10
22.119,55.455,2023,7,6,4,3,1,10
22.109,55.468,2023,7,6,4,3,1,10
22.1,55.549,2023,7,6,4,3,1,10
22.089,55.586,2023,7,6,5,3,1,10
22.083,55.565,2023,7,6,5,3,1,10
22.069,55.592,2023,7,6,5,3,1,10
22.054,55.678,2023,7,6,5,3,1,10
22.043,55.729,2023,7,6,5,3,1,10
22.041,55.777,2023,7,6,5,3,1,10
22.04,55.771,2023,7,6,5,3,1,10
22.041,55.816,2023,7,6,5,3,1,10
22.04,55.728,2023,7,6,5,3,1,10
22.035,55.755,2023,7,6,5,3,1,10
22.033,55.809,2023,7,6,5,3,1,10
22.02,55.791,2023,7,6,5,3,1,10
22.009,55.804,2023,7,6,5,3,1,10
21.992,55.804,2023,7,6,5,3,1,10
21.981,55.852,2023,7,6,5,3,1,10
21.972,55.864,2023,7,6,5,3,1,10
21.962,55.926,2023,7,6,5,3,1,10
21.946,55.904,2023,7,6,5,3,1,10
21.928,55.944,2023,7,6,5,3,1,10
21.908,55.993,2023,7,6,5,3,1,10
21.897,56.103,2023,7,6,5,3,1,10
21.887,56.118,2023,7,6,5,3,1,10
21.875,56.21,2023,7,6,5,3,1,10
21.867,56.214,2023,7,6,5,3,1,10
21.863,56.319,2023,7,6,5,3,1,10
21.868,56.356,2023,7,6,5,3,1,10
21.862,56.39,2023,7,6,5,3,1,10
21.858,56.457,2023,7,6,5,3,1,10
21.851,56.468,2023,7,6,5,3,1,10
21.851,56.529,2023,7,6,5,3,1,10
21.845,56.577,2023,7,6,6,3,1,10
21.846,56.621,2023,7,6,6,3,1,10
21.847,56.555,2023,7,6,6,3,1,10
21.84,56.596,2023,7,6,6,3,1,10
21.831,56.626,2023,7,6,6,3,1,10
21.826,56.652,2023,7,6,6,3,1,10
21.817,56.741,2023,7,6,6,3,1,10
21.805,56.723,2023,7,6,6,3,1,10
21.796,56.79,2023,7,6,6,3,1,10
21.792,56.812,2023,7,6,6,3,1,10
21.792,56.785,2023,7,6,6,3,1,10
21.792,56.829,2023,7,6,6,3,1,10
21.789,56.841,2023,7,6,6,3,1,10
21.779,56.847,2023,7,6,6,3,1,10
21.763,56.905,2023,7,6,6,3,1,10
21.754,56.906,2023,7,6,6,3,1,10
21.747,56.978,2023,7,6,6,3,1,10
21.737,56.995,2023,7,6,6,3,1,10
21.722,57.039,2023,7,6,6,3,1,10
21.714,57.18,2023,7,6,6,3,1,10
21.706,57.119,2023,7,6,6,3,1,10
21.7,57.25,2023,7,6,6,3,1,10
21.687,57.232,2023,7,6,6,3,1,10
21.679,57.339,2023,7,6,6,3,1,10
21.677,57.362,2023,7,6,6,3,1,10
21.675,57.359,2023,7,6,6,3,1,10
21.677,57.389,2023,7,6,6,3,1,10
21.676,57.417,2023,7,6,6,3,1,10
21.677,57.515,2023,7,6,6,3,1,10
21.679,57.511,2023,7,6,7,3,1,10
21.685,57.517,2023,7,6,7,3,1,10
21.698,57.513,2023,7,6,7,3,1,10
21.705,57.52,2023,7,6,7,3,1,10
21.708,57.588,2023,7,6,7,3,1,10
21.704,57.599,2023,7,6,7,3,1,10
21.704,57.634,2023,7,6,7,3,1,10
21.702,57.698,2023,7,6,7,3,1,10
21.702,57.824,2023,7,6,7,3,1,10
21.701,57.992,2023,7,6,7,3,1,10
21.699,57.923,2023,7,6,7,3,1,10
21.697,57.99,2023,7,6,7,3,1,10
21.706,57.908,2023,7,6,7,3,1,10
21.71,57.97,2023,7,6,7,3,1,10
21.708,57.935,2023,7,6,7,3,1,10
21.707,57.898,2023,7,6,7,3,1,10
21.709,57.902,2023,7,6,7,3,1,10
21.712,57.912,2023,7,6,7,3,1,10
21.713,58.004,2023,7,6,7,3,1,10
21.715,57.954,2023,7,6,7,3,1,10
21.71,58.026,2023,7,6,7,3,1,10
21.711,58.079,2023,7,6,7,3,1,10
21.715,58.184,2023,7,6,7,3,1,10
21.714,58.162,2023,7,6,7,3,1,10
21.716,58.152,2023,7,6,7,3,1,10
21.731,58.24,2023,7,6,7,3,1,10
21.741,58.275,2023,7,6,7,3,1,10
21.743,58.274,2023,7,6,7,3,1,10
21.745,58.381,2023,7,6,7,3,1,10
21.743,58.413,2023,7,6,7,3,1,10
21.748,58.409,2023,7,6,8,3,1,10
21.766,58.449,2023,7,6,8,3,1,10
21.782,58.51,2023,7,6,8,3,1,10
21.783,58.581,2023,7,6,8,3,1,10
21.791,58.619,2023,7,6,8,3,1,10
21.802,58.677,2023,7,6,8,3,1,10
21.806,58.686,2023,7,6,8,3,1,10
21.802,58.698,2023,7,6,8,3,1,10
21.82,58.637,2023,7,6,8,3,1,10
21.831,58.736,2023,7,6,8,3,1,10
21.847,58.738,2023,7,6,8,3,1,10
21.861,58.745,2023,7,6,8,3,1,10
21.879,58.713,2023,7,6,8,3,1,10
21.888,58.668,2023,7,6,8,3,1,10
21.892,58.689,2023,7,6,8,3,1,10
21.894,58.778,2023,7,6,8,3,1,10
21.899,58.739,2023,7,6,8,3,1,10
21.916,58.791,2023,7,6,8,3,1,10
21.932,58.805,2023,7,6,8,3,1,10
21.935,58.764,2023,7,6,8,3,1,10
21.94,58.806,2023,7,6,8,3,1,10
21.957,58.819,2023,7,6,8,3,1,10
21.963,58.763,2023,7,6,8,3,1,10
21.968,58.72,2023,7,6,8,3,1,10
21.975,58.701,2023,7,6,8,3,1,10
21.977,58.718,2023,7,6,8,3,1,10
21.979,58.728,2023,7,6,8,3,1,10
21.998,58.685,2023,7,6,8,3,1,10
22.015,58.623,2023,7,6,8,3,1,10
22.031,58.569,2023,7,6,8,3,1,10
22.038,58.57,2023,7,6,9,3,1,10
22.043,58.427,2023,7,6,9,3,1,10
22.048,58.419,2023,7,6,9,3,1,10
22.048,58.315,2023,7,6,9,3,1,10
22.05,58.317,2023,7,6,9,3,1,10
22.053,58.292,2023,7,6,9,3,1,10
22.068,58.291,2023,7,6,9,3,1,10
22.082,58.292,2023,7,6,9,3,1,10
22.11,58.19,2023,7,6,9,3,1,10
22.144,58.087,2023,7,6,9,3,1,10
22.162,57.931,2023,7,6,9,3,1,10
22.17,57.901,2023,7,6,9,3,1,10
22.174,57.7,2023,7,6,9,3,1,10
22.18,57.532,2023,7,6,9,3,1,10
22.173,57.27,2023,7,6,9,3,1,10
22.162,57.144,2023,7,6,9,3,1,10
22.157,57.13,2023,7,6,9,3,1,10
22.157,56.952,2023,7,6,9,3,1,10
22.147,56.954,2023,7,6,9,3,1,10
22.145,56.823,2023,7,6,9,3,1,10
22.149,56.683,2023,7,6,9,3,1,10
22.151,56.667,2023,7,6,9,3,1,10
22.158,56.56,2023,7,6,9,3,1,10
22.162,56.607,2023,7,6,9,3,1,10
22.174,56.598,2023,7,6,9,3,1,10
22.188,56.499,2023,7,6,9,3,1,10
22.198,56.38,2023,7,6,9,3,1,10
22.198,56.372,2023,7,6,9,3,1,10
22.198,56.241,2023,7,6,9,3,1,10
22.204,56.519,2023,7,6,9,3,1,10
22.204,56.987,2023,7,6,10,3,1,10
22.21,56.876,2023,7,6,10,3,1,10
22.227,56.385,2023,7,6,10,3,1,10
22.244,56.184,2023,7,6,10,3,1,10
22.257,56.107,2023,7,6,10,3,1,10
22.277,56.066,2023,7,6,10,3,1,10
22.29,55.854,2023,7,6,10,3,1,10
22.295,55.881,2023,7,6,10,3,1,10
22.306,55.899,2023,7,6,10,3,1,10
22.32,55.927,2023,7,6,10,3,1,10
22.339,55.876,2023,7,6,10,3,1,10
22.359,56.042,2023,7,6,10,3,1,10
22.405,56.026,2023,7,6,10,3,1,10
22.457,55.954,2023,7,6,10,3,1,10
22.52,55.923,2023,7,6,10,3,1,10
22.563,55.817,2023,7,6,10,3,1,9
22.606,55.722,2023,7,6,10,3,1,9
22.634,55.676,2023,7,6,10,3,1,9
22.674,55.561,2023,7,6,10,3,1,9
22.728,55.431,2023,7,6,10,3,1,9
22.773,55.277,2023,7,6,10,3,1,9
22.808,55.158,2023,7,6,10,3,1,9
22.837,55.046,2023,7,6,10,3,1,9
22.851,54.979,2023,7,6,10,3,1,9
22.86,54.891,2023,7,6,10,3,1,9
22.867,54.88,2023,7,6,10,3,1,9
22.877,55.227,2023,7,6,10,3,1,9
22.882,55.424,2023,7,6,10,3,1,9
22.879,55.629,2023,7,6,10,3,1,9
22.871,55.655,2023,7,6,10,3,1,9
22.882,55.557,2023,7,6,11,3,1,9
22.895,55.521,2023,7,6,11,3,1,9
22.903,55.488,2023,7,6,11,3,1,9
22.912,55.511,2023,7,6,11,3,1,9
22.925,55.562,2023,7,6,11,3,1,9
22.933,55.595,2023,7,6,11,3,1,9
22.941,55.42,2023,7,6,11,3,1,9
22.944,55.099,2023,7,6,11,3,1,9
22.943,55.007,2023,7,6,11,3,1,9
22.939,55.077,2023,7,6,11,3,1,9
22.937,54.993,2023,7,6,11,3,1,9
22.941,54.954,2023,7,6,11,3,1,9
22.942,54.973,2023,7,6,11,3,1,9
22.948,55.001,2023,7,6,11,3,1,9
22.974,55.117,2023,7,6,11,3,1,9
23.023,55.122,2023,7,6,11,3,1,9
23.075,55.06,2023,7,6,11,3,1,9
23.122,54.9,2023,7,6,11,3,1,9
23.156,54.825,2023,7,6,11,3,1,9
23.175,54.738,2023,7,6,11,3,1,9
23.189,54.752,2023,7,6,11,3,1,9
23.197,54.838,2023,7,6,11,3,1,9
23.227,54.853,2023,7,6,11,3,1,9
23.272,54.954,2023,7,6,11,3,1,9
23.33,54.962,2023,7,6,11,3,1,9
23.395,54.962,2023,7,6,11,3,1,9
23.45,54.828,2023,7,6,11,3,1,9
23.491,54.639,2023,7,6,11,3,1,9
23.522,54.456,2023,7,6,11,3,1,9
23.536,54.327,2023,7,6,11,3,1,9
23.534,54.31,2023,7,6,12,3,1,9
23.535,54.275,2023,7,6,12,3,1,9
23.531,54.219,2023,7,6,12,3,1,9
23.521,54.276,2023,7,6,12,3,1,9
23.504,53.957,2023,7,6,12,3,1,9
23.493,54.207,2023,7,6,12,3,1,9
23.494,54.342,2023,7,6,12,3,1,9
23.503,54.455,2023,7,6,12,3,1,9
23.522,54.666,2023,7,6,12,3,1,9
23.549,54.77,2023,7,6,12,3,1,9
23.57,54.81,2023,7,6,12,3,1,9
23.595,54.882,2023,7,6,12,3,1,9
23.631,54.932,2023,7,6,12,3,1,9
23.655,54.963,2023,7,6,12,3,1,9
23.674,55.144,2023,7,6,12,3,1,8
23.689,55.117,2023,7,6,12,3,1,8
23.709,55.174,2023,7,6,12,3,1,8
23.721,55.163,2023,7,6,12,3,1,8
23.727,55.178,2023,7,6,12,3,1,8
23.741,55.185,2023,7,6,12,3,1,8
23.747,55.185,2023,7,6,12,3,1,8
23.751,55.261,2023,7,6,12,3,1,8
23.757,55.305,2023,7,6,12,3,1,8
23.776,55.407,2023,7,6,12,3,1,8
23.794,55.432,2023,7,6,12,3,1,8
23.826,55.433,2023,7,6,12,3,1,8
23.852,55.493,2023,7,6,12,3,1,8
23.881,55.534,2023,7,6,12,3,1,8
23.906,55.549,2023,7,6,12,3,1,8
23.928,55.552,2023,7,6,12,3,1,8
23.941,55.48,2023,7,6,13,3,1,8
23.96,55.51,2023,7,6,13,3,1,8
23.976,55.53,2023,7,6,13,3,1,8
23.992,55.518,2023,7,6,13,3,1,8
24.005,55.541,2023,7,6,13,3,1,8
24.012,55.543,2023,7,6,13,3,1,8
24.017,55.549,2023,7,6,13,3,1,8
24.022,55.647,2023,7,6,13,3,1,8
24.029,55.651,2023,7,6,13,3,1,8
24.044,55.666,2023,7,6,13,3,1,8
24.06,55.643,2023,7,6,13,3,1,8
24.08,55.654,2023,7,6,13,3,1,8
24.097,55.663,2023,7,6,13,3,1,8
24.116,55.598,2023,7,6,13,3,1,8
24.128,55.602,2023,7,6,13,3,1,8
24.147,55.751,2023,7,6,13,3,1,8
24.167,55.705,2023,7,6,13,3,1,8
24.194,55.689,2023,7,6,13,3,1,8
24.212,55.658,2023,7,6,13,3,1,8
24.237,55.709,2023,7,6,13,3,1,8
24.261,55.675,2023,7,6,13,3,1,8
24.282,55.65,2023,7,6,13,3,1,8
24.303,55.645,2023,7,6,13,3,1,8
24.316,55.651,2023,7,6,13,3,1,8
24.335,55.556,2023,7,6,13,3,1,8
24.345,55.652,2023,7,6,13,3,1,8
24.342,55.565,2023,7,6,13,3,1,8
24.343,55.669,2023,7,6,13,3,1,8
24.344,55.55,2023,7,6,13,3,1,8
24.35,55.399,2023,7,6,13,3,1,8
24.373,55.405,2023,7,6,14,3,1,8
24.405,55.322,2023,7,6,14,3,1,8
24.436,55.256,2023,7,6,14,3,1,8
24.464,55.342,2023,7,6,14,3,1,8
24.503,55.49,2023,7,6,14,3,1,8
24.534,55.318,2023,7,6,14,3,1,8
24.561,55.247,2023,7,6,14,3,1,8
24.579,55.238,2023,7,6,14,3,1,8
24.602,55.109,2023,7,6,14,3,1,8
24.618,54.871,2023,7,6,14,3,1,8
24.637,54.949,2023,7,6,14,3,1,8
24.653,54.77,2023,7,6,14,3,1,8
24.671,54.722,2023,7,6,14,3,1,8
24.681,54.605,2023,7,6,14,3,1,8
24.699,54.698,2023,7,6,14,3,1,8
24.717,54.587,2023,7,6,14,3,1,8
24.731,54.47,2023,7,6,14,3,1,8
24.749,54.285,2023,7,6,14,3,1,8
24.761,54.208,2023,7,6,14,3,1,8
24.772,54.299,2023,7,6,14,3,1,8
24.787,54.395,2023,7,6,14,3,1,7
24.799,54.279,2023,7,6,14,3,1,7
24.807,54.133,2023,7,6,14,3,1,7
24.812,54.778,2023,7,6,14,3,1,7
24.828,58.123,2023,7,6,14,3,1,7
24.844,59.463,2023,7,6,14,3,1,7
24.87,61.382,2023,7,6,14,3,1,7
24.897,61.815,2023,7,6,14,3,1,7
24.906,58.692,2023,7,6,14,3,1,7
24.905,57.009,2023,7,6,14,3,1,7
24.903,56.658,2023,7,6,15,3,1,7
24.9,56.777,2023,7,6,15,3,1,7
24.907,57.967,2023,7,6,15,3,1,7
24.926,58.692,2023,7,6,15,3,1,7
24.956,62.627,2023,7,6,15,3,1,7
24.992,65.265,2023,7,6,15,3,1,6
25.024,63.39,2023,7,6,15,3,1,7
25.039,60.742,2023,7,6,15,3,1,7
25.049,59.958,2023,7,6,15,3,1,7
25.052,59.52,2023,7,6,15,3,1,7
25.052,58.976,2023,7,6,15,3,1,7
25.051,58.707,2023,7,6,15,3,1,7
